83,26,0,3939
83,27,0,5252
84,26,0,4193
84,27,0,2258
86,12,0,1041
86,26,0,3125
86,27,0,4583
87,7,0,0169
87,12,0,0169
87,26,0,4067
87,27,0,1864
88,26,0,7794
88,27,0,3382
90,12,0,0177
90,26,0,4266
90,27,0,4044
92,12,0,1255
92,26,0,3604
92,27,0,5627
93,12,0,0227
93,26,0,2045
93,27,0,2636
96,12,0,0370
96,26,0,6666
96,27,0,2839
97,12,0,0779
97,26,0,5974
97,27,0,3116
99,12,0,0467
99,26,0,5140
99,27,0,5327
100,12,0,0131
100,26,0,4868
100,27,0,1578
101,26,0,2641
101,27,0,2452
102,12,0,0227
102,26,0,5606
102,27,0,3787
104,26,0,3913
104,27,0,4130
107,7,0,0082
107,12,0,0743
107,26,0,5950
107,27,0,1818
109,12,0,1604
109,26,0,2469
109,27,0,6419
111,7,0,0217
111,12,0,0108
111,26,0,6413
111,27,0,4347
112,12,0,2333
112,26,0,4333
112,27,0,5833
113,7,0,0147
113,12,0,0147
113,26,0,3088
113,27,0,2352
114,12,0,2755
114,26,0,3265
114,27,0,8163
115,12,0,0789
115,26,0,1578
115,27,0,2894
116,26,0,3255
116,27,0,3953
117,7,0,0019
117,12,0,0752
117,26,0,2138
117,27,0,3227
118,12,0,0089
118,26,0,3973
118,27,0,4062
119,12,0,1047
119,26,0,2
119,27,0,8857
123,12,0,0065
123,26,0,4967
123,27,0,3289
127,7,0,0057
127,26,0,4770
127,27,0,2126
128,12,0,1818
128,26,0,3181
128,27,0,5
129,12,0,0063
129,26,0,4113
129,27,0,2468
131,7,0,0338
131,12,0,0372
131,26,0,6101
131,27,0,3288
132,12,0,0449
132,26,0,3146
132,27,0,9775
135,12,0,0285
135,26,0,3857
135,27,0,5285
136,7,0,0291
136,12,0,1190
136,26,0,4470
136,27,0,5158
137,12,0,0398
137,26,0,5373
137,27,0,2835
139,7,0,0326
139,12,0,1142
139,26,0,2857
139,27,0,4571
140,7,0,0181
140,12,0,0545
140,26,0,5818
140,27,0,2727
142,7,0,0212
142,12,0,1063
142,26,0,4893
142,27,0,4255
145,12,0,0256
145,26,0,5384
145,27,0,4871
146,12,0,1244
146,26,0,5680
146,27,0,4061
147,7,0,0053
147,12,0,0160
147,26,0,4652
147,27,0,2352
148,7,0,0032
148,12,0,0464
148,26,0,4182
148,27,0,3525
149,7,0,0354
149,12,0,0152
149,26,0,5185
149,27,0,2905
150,7,0,0129
150,12,0,0344
150,26,0,6293
150,27,0,3793
151,12,0,0233
151,26,0,5732
151,27,0,5095
152,26,0,375
152,27,0,8333
153,12,0,0384
153,26,0,2692
153,27,0,6923
154,12,0,0681
154,26,0,4318
154,27,0,3863
155,12,0,0312
155,26,0,4062
155,27,0,7708
156,12,0,0270
156,26,0,7094
156,27,0,4527
157,7,0,0046
157,12,0,0304
157,26,0,4543
157,27,0,4730
159,26,0,4722
159,27,0,6388
161,7,0,0437
161,12,0,0235
161,26,0,6498
161,27,0,2895
162,12,0,0654
162,26,0,4018
162,27,0,4392
163,7,0,0019
163,12,0,0097
163,26,0,4124
163,27,0,3501
164,12,0,0769
164,26,0,7307
164,27,0,2692
165,7,0,0090
165,12,0,0363
165,26,0,1909
165,27,0,3272
166,7,0,0097
166,12,0,0414
166,26,0,4341
166,27,0,3975
167,26,0,5517
167,27,0,3793
169,7,0,0126
169,12,0,0434
169,26,0,4601
169,27,0,4021
170,12,0,0229
170,26,0,4367
170,27,0,1724
172,7,0,1304
172,26,0,7391
172,27,0,2173
173,7,0,0499
173,12,0,0303
173,26,0,5935
173,27,0,2352
174,12,0,0103
174,26,0,2886
174,27,0,1443
175,7,0,0252
175,12,0,0820
175,26,0,6151
175,27,0,4321
176,12,0,0641
176,26,0,2564
176,27,0,9487
177,7,0,0227
177,26,0,3863
177,27,0,25
178,12,0,2956
178,26,0,3739
178,27,0,5217
179,12,0,0181
179,26,0,4090
179,27,0,2727
180,7,0,0169
180,26,0,7627
180,27,0,3220
181,7,0,0033
181,12,0,0199
181,26,0,3986
181,27,0,4750
183,12,0,0396
183,26,0,5940
183,27,0,3366
184,12,0,2023
184,26,0,3809
184,27,0,5238
186,7,0,0081
186,12,0,1393
186,26,0,2950
186,27,0,5655
187,7,0,0407
187,12,0,0287
187,26,0,7577
187,27,0,3285
188,26,0,3239
188,27,0,1971
189,26,0,6451
189,27,0,2258
190,12,0,0849
190,26,0,4313
190,27,0,3856
192,7,0,0019
192,12,0,0342
192,26,0,4380
192,27,0,3523
193,7,0,0165
193,12,0,0702
193,26,0,5454
193,27,0,4380
194,12,0,0338
194,26,0,3898
194,27,0,8644
195,7,0,0097
195,12,0,0255
195,26,0,4391
195,27,0,3686
197,26,0,7727
197,27,0,4090
198,7,0,0026
198,12,0,0686
198,26,0,2955
198,27,0,5065
199,12,0,0174
199,26,0,6442
199,27,0,2935
200,26,0,2307
200,27,0,6538
201,7,0,0229
201,26,0,7011
201,27,0,5862
202,12,0,0417
202,26,0,4298
202,27,0,4447
203,26,0,9370
203,27,0,1889
204,7,0,0022
204,12,0,0336
204,26,0,4529
204,27,0,3946
205,7,0,0196
205,12,0,0326
205,26,0,3986
205,27,0,4836
206,12,0,1
206,26,0,3666
206,27,0,3
208,7,0,0271
208,12,0,0217
208,26,0,4782
208,27,0,2445
212,7,0,0363
212,12,0,0090
212,26,0,4363
212,27,0,5090
214,12,0,0542
214,26,0,3674
214,27,0,8253
216,7,0,0088
216,12,0,0440
216,26,0,4433
216,27,0,5831
218,12,0,0232
218,26,0,4186
218,27,0,4534
220,7,0,0098
220,12,0,0098
1,24,0,1509
1,25,0,1886
2,24,0,5116
2,25,0,4186
3,24,0,5686
3,25,0,3529
5,24,0,1919
5,25,0,3585
6,24,0,3239
6,25,0,1690
8,24,0,2949
8,25,0,3525
10,24,0,2768
10,25,0,3740
11,24,0,1167
11,25,0,2335
12,24,0,3478
12,25,0,5652
13,24,0,75
13,25,0,75
16,24,0,2571
16,25,0,3142
17,24,0,3270
17,25,0,7535
18,24,0,4688
18,25,0,4491
19,24,0,4196
19,25,0,6039
21,24,0,3181
21,25,0,3181
22,24,0,3939
22,25,0,5791
24,24,0,2941
24,25,0,2941
25,24,0,5882
25,25,0,6588
26,24,0,215
26,25,0,2825
27,24,0,2428
27,25,0,4142
28,24,0,2523
28,25,0,3831
29,24,0,8703
29,25,0,5925
30,24,0,1395
30,25,0,3255
31,24,0,2016
31,25,0,2436
33,24,0,2480
33,25,0,5012
34,24,0,1463
34,25,0,2926
35,24,0,2222
35,25,0,1969
36,24,0,4301
36,25,0,4586
38,24,0,11
38,25,0,15
39,24,0,2096
39,25,0,4354
40,24,0,8437
40,25,0,5520
42,24,0,5670
42,25,0,7316
44,24,0,3834
44,25,0,6528
45,24,0,0942
45,25,0,1515
48,24,0,4230
48,25,0,4113
49,24,0,6203
49,25,0,6111
50,24,0,2558
50,25,0,3720
53,24,0,2792
53,25,0,5628
55,24,0,32
55,25,0,4
57,24,0,3437
57,25,0,4687
58,24,0,4302
58,25,0,5629
59,24,0,2300
59,25,0,2535
60,24,0,4285
60,25,0,6714
62,24,0,2409
62,25,0,3775
63,24,0,1938
63,25,0,4183
65,24,0,6033
65,25,0,5041
66,24,0,4615
66,25,0,3076
67,24,0,2343
67,25,0,2343
70,24,0,2222
70,25,0,4259
71,24,0,3793
71,25,0,4482
73,24,0,6313
73,25,0,6078
75,24,0,2514
75,25,0,3714
78,24,0,0714
78,25,0,1214
80,24,0,375
80,25,0,2916
81,24,0,3139
81,25,0,4651
82,24,0,3898
82,25,0,6949
83,24,0,2424
83,25,0,6161
84,24,0,8064
84,25,0,6129
86,24,0,4166
86,25,0,625
87,24,0,8813
87,25,0,4237
88,24,0,1911
88,25,0,25
90,24,0,3333
90,25,0,4755
92,24,0,3093
92,25,0,4581
93,24,0,8409
93,25,0,6681
96,24,0,3333
96,25,0,3456
97,24,0,2402
97,25,0,3961
99,24,0,2056
99,25,0,3177
100,24,0,8552
100,25,0,5657
101,24,0,9433
101,25,0,5943
102,24,0,1893
102,25,0,3787
104,24,0,2608
104,25,0,4782
107,24,0,2561
107,25,0,4132
109,24,0,3703
109,25,0,4691
111,24,0,1847
111,25,0,3043
112,24,0,05
112,25,0,4333
113,24,0,4705
113,25,0,6911
114,24,0,1428
114,25,0,3265
115,24,0,3684
115,25,0,7631
116,24,0,3604
116,25,0,6279
117,24,0,4435
117,25,0,6732
118,24,0,5982
118,25,0,4508
119,24,0,1619
119,25,0,3238
123,24,0,3207
123,25,0,4194
127,24,0,4597
127,25,0,6494
128,24,0,4090
128,25,0,3636
129,24,0,5886
129,25,0,7341
131,24,0,1966
131,25,0,3254
132,24,0,1348
132,25,0,1797
135,24,0,2
135,25,0,4428
136,24,0,1798
136,25,0,3650
137,24,0,3880
137,25,0,5223
139,24,0,3714
139,25,0,5142
140,24,0,2727
140,25,0,4181
142,24,0,2553
142,25,0,3617
145,24,0,1538
145,25,0,3589
146,24,0,2230
146,25,0,3591
147,24,0,6684
147,25,0,5935
148,24,0,4791
148,25,0,4615
149,24,0,3597
149,25,0,4510
150,24,0,1767
150,25,0,2672
151,24,0,2462
151,25,0,3842
152,24,0,1666
152,25,0,2916
153,25,0,3076
154,24,0,2272
154,25,0,4090
155,24,0,1875
155,25,0,2187
156,24,0,1824
156,25,0,2905
157,24,0,4051
157,25,0,3934
159,24,0,25
159,25,0,2777
161,24,0,1919
161,25,0,2626
162,24,0,5140
162,25,0,5046
163,24,0,4182
163,25,0,5019
164,24,0,3461
164,25,0,2307
165,24,0,3363
165,25,0,6909
166,24,0,2560
166,25,0,5024
167,24,0,3620
167,25,0,2758
169,24,0,3460
169,25,0,375
170,24,0,5747
170,25,0,6436
172,24,0,1304
172,25,0,5652
173,24,0,2477
173,25,0,4028
174,24,0,9278
174,25,0,6288
175,24,0,1514
175,25,0,2807
176,24,0,1923
176,25,0,3076
177,24,0,5227
177,25,0,7272
178,24,0,2956
178,25,0,2956
179,24,0,4363
179,25,0,7181
180,24,0,1355
180,25,0,3220
181,24,0,4717
181,25,0,4385
183,24,0,2079
183,25,0,4653
184,24,0,3333
184,25,0,3452
186,24,0,2868
186,25,0,4262
187,24,0,1031
187,25,0,2014
188,24,0,4929
188,25,0,6197
189,24,0,4193
189,25,0,3548
190,24,0,3006
190,25,0,4509
192,24,0,4247
192,25,0,48
193,24,0,1859
193,25,0,3305
194,24,0,1525
194,25,0,1186
195,24,0,3017
195,25,0,4720
197,24,0,2727
197,25,0,2727
198,24,0,4802
198,25,0,4670
199,24,0,4676
199,25,0,4253
200,24,0,2692
200,25,0,2692
201,24,0,0804
201,25,0,1379
202,24,0,3313
202,25,0,4343
203,24,0,1338
203,25,0,2362
204,24,0,4708
204,25,0,4663
205,24,0,3660
205,25,0,4901
206,24,0,4
206,25,0,7
208,24,0,3423
208,25,0,6086
212,24,0,3454
212,25,0,4272
214,24,0,1686
214,25,0,2891
216,24,0,2267
216,25,0,2758
218,24,0,2325
218,25,0,4302
220,24,0,2254
220,25,0,4509
222,24,0,5
222,25,0,6125
223,24,0,3828
223,25,0,3906
224,24,0,2156
224,25,0,2990
225,24,0,1968
225,25,0,3641
229,24,0,25
229,25,0,4150
230,24,0,3016
230,25,0,3910
231,24,0,3917
231,25,0,6391
233,24,0,2641
233,25,0,1132
235,24,0,2090
235,25,0,3772
236,24,0,5322
236,25,0,5161
238,24,0,1627
238,25,0,2170
242,24,0,4358
242,25,0,4395
243,24,0,0909
243,25,0,2121
245,24,0,4253
245,25,0,5248
246,24,0,1379
246,25,0,2068
247,24,0,2580
247,25,0,2258
249,24,0,3272
249,25,0,4363
251,24,0,5616
251,25,0,5068
255,24,0,4467
255,25,0,5409
258,24,0,3586
258,25,0,4758
261,24,0,3220
261,25,0,4463
262,24,0,5660
262,25,0,9811
263,24,0,4347
263,25,0,5108
264,24,0,4333
264,25,0,4354
265,24,0,2142
265,25,0,1734
268,24,0,2528
268,25,0,3026
270,24,0,4682
270,25,0,5
271,24,0,3782
271,25,0,4294
272,24,0,4232
272,25,0,5601
273,24,0,4438
273,25,0,5187
274,24,0,2635
274,25,0,4121
275,24,0,3258
275,25,0,4382
284,24,0,3842
284,25,0,5520
285,24,0,1151
285,25,0,3741
287,24,0,1941
287,25,0,2038
288,24,0,9285
288,25,0,625
290,24,0,1818
290,25,0,3030
291,24,0,2745
291,25,0,1274
293,24,0,1703
293,25,0,2996
294,24,0,0612
294,25,0,1020
295,24,0,4188
295,25,0,5916
296,24,0,2268
296,25,0,6597
297,24,0,4157
297,25,0,3370
298,24,0,3333
298,25,0,3703
299,24,0,2403
299,25,0,2596
300,24,0,4417
300,25,0,4497
301,24,0,2661
301,25,0,3809
302,24,0,3324
302,25,0,4682
304,25,0,8148
305,24,0,1273
305,25,0,7961
306,24,0,3886
306,25,0,4766
307,24,0,2307
307,25,0,3131
308,24,0,3213
308,25,0,4093
309,24,0,4146
309,25,0,5284
310,24,0,1928
310,25,0,2735
312,24,0,2280
312,25,0,2631
314,24,0,1843
314,25,0,2969
318,24,0,2857
318,25,0,2380
319,24,0,1941
319,25,0,3439
321,24,0,4144
321,25,0,7342
322,24,0,525
322,25,0,125
323,24,0,2711
323,25,0,5084
324,24,0,3947
324,25,0,5921
325,24,0,1627
325,25,0,1627
326,24,0,2796
326,25,0,3931
327,24,0,2033
327,25,0,2881
329,24,0,2643
329,25,0,4371
330,24,0,3815
330,25,0,4473
331,24,0,2260
331,25,0,4263
333,24,0,1321
333,25,0,1718
334,24,0,2459
334,25,0,1967
335,24,0,6486
335,25,0,5878
337,24,0,5202
337,25,0,7929
338,24,0,4475
338,25,0,4779
339,24,0,1693
339,25,0,1532
340,24,0,2314
340,25,0,3703
342,24,0,4796
342,25,0,5528
343,24,0,3569
343,25,0,5185
344,24,0,7555
344,25,0,3888
346,24,0,1696
346,25,0,1802
347,24,0,2020
347,25,0,1616
348,24,0,74
348,25,0,14
349,24,0,4626
349,25,0,5037
350,24,0,4687
350,25,0,6562
352,24,0,3195
352,25,0,4160
354,24,0,2758
354,25,0,5689
355,24,0,3508
355,25,0,4486
358,24,0,4444
358,25,0,3055
359,24,0,4489
359,25,0,8571
360,24,0,6567
360,25,0,6119
363,24,0,2790
363,25,0,4186
365,24,0,2127
365,25,0,2553
366,24,0,4054
366,25,0,3629
368,24,0,3781
368,25,0,4656
369,24,0,1379
369,25,0,1609
370,24,0,3666
370,25,0,55
372,24,0,5119
372,25,0,6666
373,24,0,7407
220,26,0,4705
220,27,0,4411
222,7,0,0375
222,12,0,0125
222,26,0,4
222,27,0,3625
223,12,0,0273
223,26,0,4648
223,27,0,5
224,12,0,0343
224,26,0,6274
224,27,0,4656
225,7,0,0314
225,12,0,0157
225,26,0,5885
225,27,0,3188
229,12,0,0424
229,26,0,6792
229,27,0,2971
230,7,0,0167
230,12,0,0279
230,26,0,5418
230,27,0,3407
231,12,0,0412
231,26,0,2783
231,27,0,4020
233,12,0,3962
233,26,0,6792
233,27,0,4339
235,7,0,0613
235,12,0,0704
235,26,0,4704
235,27,0,3886
236,12,0,0161
236,26,0,5483
236,27,0,2419
238,7,0,0038
238,12,0,0155
238,26,0,9844
238,27,0,1201
242,7,0,0036
242,12,0,0366
242,26,0,3443
242,27,0,4505
243,26,0,4545
243,27,0,9393
245,7,0,0013
245,12,0,0301
245,26,0,3337
245,27,0,3376
246,12,0,1034
246,26,0,3448
246,27,0,9310
247,12,0,0322
247,26,0,9354
247,27,0,0967
249,12,0,0363
249,26,0,4545
249,27,0,4545
251,12,0,0410
251,26,0,3698
251,27,0,4383
255,7,0,0040
255,26,0,3442
255,27,0,2786
258,7,0,0137
258,26,0,5655
258,27,0,2620
261,7,0,0056
261,12,0,0282
261,26,0,5225
261,27,0,3502
262,12,0,0188
262,26,0,1509
262,27,0,3584
263,12,0,0434
263,26,0,4347
263,27,0,5326
264,12,0,0625
264,26,0,3770
264,27,0,4645
265,12,0,3979
265,26,0,5612
265,27,0,5306
268,12,0,0306
268,26,0,5593
268,27,0,5363
270,12,0,0317
270,26,0,5714
270,27,0,2460
271,12,0,0833
271,26,0,2724
271,27,0,6282
272,12,0,0228
272,26,0,3858
272,27,0,4128
273,12,0,0588
273,26,0,3743
273,27,0,4598
274,12,0,0270
274,26,0,6756
274,27,0,2702
275,12,0,0112
275,26,0,6067
275,27,0,3820
284,7,0,0021
284,12,0,0636
284,26,0,2441
284,27,0,4734
285,7,0,1510
285,12,0,0143
285,26,0,6546
285,27,0,2086
287,12,0,0097
287,26,0,8252
287,27,0,2427
288,12,0,0178
288,26,0,3392
288,27,0,1785
290,26,0,9090
290,27,0,4848
291,12,0,0882
291,26,0,9705
291,27,0,2450
293,7,0,0220
293,12,0,0094
293,26,0,6119
293,27,0,3470
294,7,0,1224
294,12,0,0204
294,26,0,4693
294,27,0,7959
295,12,0,0157
295,26,0,4083
295,27,0,2774
296,12,0,1958
296,26,0,1546
296,27,0,3505
297,12,0,0224
297,26,0,5617
297,27,0,4494
298,12,0,1481
298,26,0,2222
298,27,0,4814
299,7,0,0865
299,12,0,0288
299,26,0,5865
299,27,0,3653
300,12,0,0120
300,26,0,4979
300,27,0,3654
301,7,0,0112
301,12,0,0364
301,26,0,4397
301,27,0,5406
302,7,0,0025
302,12,0,0329
302,26,0,3121
302,27,0,5025
304,26,0,8888
304,27,0,0740
305,7,0,0127
305,12,0,2356
305,26,0,1146
305,27,0,2993
306,12,0,0051
306,26,0,3782
306,27,0,4870
307,7,0,0164
307,12,0,0824
307,26,0,6208
307,27,0,2802
308,7,0,0125
308,12,0,0592
308,26,0,4362
308,27,0,4219
309,26,0,4552
309,27,0,3008
310,7,0,0044
310,12,0,0762
310,26,0,5560
310,27,0,6547
312,7,0,0175
312,12,0,0350
312,26,0,8070
312,27,0,2456
314,7,0,0136
314,12,0,0682
314,26,0,6416
314,27,0,3276
318,26,0,5238
318,27,0,4285
319,7,0,0124
319,12,0,0124
319,26,0,6102
319,27,0,3841
321,12,0,0315
321,26,0,3333
321,27,0,2387
322,12,0,025
322,26,0,7
322,27,0,425
323,12,0,0338
323,26,0,5169
323,27,0,4067
324,12,0,3157
324,26,0,3815
324,27,0,2894
325,26,0,4883
325,27,0,8604
326,7,0,0026
326,12,0,0474
326,26,0,5277
326,27,0,4142
327,7,0,0550
327,12,0,0550
327,26,0,6525
327,27,0,2203
329,7,0,0026
329,12,0,0484
329,26,0,3638
329,27,0,5431
330,12,0,0263
330,26,0,4868
330,27,0,2763
331,7,0,0017
331,12,0,0154
331,26,0,6267
331,27,0,2979
333,7,0,0044
333,12,0,2202
333,26,0,5594
333,27,0,5903
334,12,0,1147
334,26,0,9836
334,27,0,3114
335,7,0,0067
335,26,0,3513
335,27,0,2432
337,12,0,0101
337,26,0,2474
337,27,0,2878
338,7,0,0055
338,12,0,0138
338,26,0,4475
338,27,0,3591
339,12,0,0080
339,26,1
339,27,0,1129
340,12,0,1203
340,26,0,3796
340,27,0,4814
342,12,0,0325
342,26,0,3089
342,27,0,5121
343,12,0,0774
343,26,0,3367
343,27,0,4478
344,7,0,0111
344,26,0,3
344,27,0,2444
346,12,0,1378
346,26,0,5865
346,27,0,6431
347,7,0,0202
347,12,0,0505
347,26,0,8080
347,27,0,3838
348,12,0,29
348,26,0,43
348,27,0,28
349,12,0,0074
349,26,0,3432
349,27,0,3544
350,12,0,0312
350,26,0,3125
350,27,0,4375
352,7,0,0114
352,12,0,0195
352,26,0,4574
352,27,0,3793
354,26,0,4482
354,27,0,3103
355,12,0,0501
355,26,0,3699
355,27,0,4749
358,7,0,0972
358,12,0,1111
358,26,0,6527
358,27,0,25
359,12,0,0408
359,26,0,2448
359,27,0,3673
360,12,0,0447
360,26,0,3582
360,27,0,3731
363,12,0,0930
363,26,0,3953
363,27,0,4186
365,12,0,0212
365,26,0,8936
365,27,0,4680
366,7,0,0038
366,12,0,0656
366,26,0,4864
366,27,0,3127
368,12,0,0187
368,26,0,5281
368,27,0,2875
369,12,0,0689
369,26,0,3908
369,27,0,9885
370,12,0,0166
370,26,0,3833
370,27,0,3166
372,12,0,0178
372,26,0,3333
372,27,0,3392
373,12,0,0370
373,26,0,3333
373,27,0,2962
374,12,0,0192
374,26,0,4038
374,27,0,25
376,12,0,0085
376,26,0,5042
376,27,0,3589
377,7,0,0220
377,12,0,0514
377,26,0,4044
377,27,0,3014
378,26,0,5641
378,27,0,4615
382,7,0,0178
382,12,0,0357
382,26,0,7321
382,27,0,5535
385,7,0,0072
385,12,0,0218
385,26,0,4963
385,27,0,2846
386,7,0,0153
386,12,0,0269
386,26,0,4307
386,27,0,7153
388,26,0,5932
388,27,0,4237
390,12,0,0233
390,26,0,2336
390,27,0,2897
391,26,0,6172
391,27,0,1481
392,7,0,0061
392,12,0,0410
392,26,0,4250
392,27,0,5379
393,12,0,0405
393,26,0,6216
393,27,0,4459
396,12,0,0346
396,26,0,5780
396,27,0,7572
398,7,0,0044
398,12,0,0177
398,26,0,4488
398,27,0,4088
400,12,0,025
400,26,0,5
400,27,0,425
402,12,0,0105
402,26,0,4823
402,27,0,7183
403,12,0,0392
403,26,0,3928
403,27,0,4714
406,7,0,0068
406,12,0,0272
406,26,0,4829
406,27,0,3333
407,12,0,0312
407,26,0,5312
407,27,0,4375
408,7,0,1089
408,12,0,0705
408,26,0,4871
408,27,0,3653
409,7,0,0134
409,12,0,0134
409,26,0,5420
409,27,0,3703
411,7,0,0047
411,12,0,0755
411,26,0,5606
411,27,0,4755
412,7,0,0063
412,12,0,0357
412,26,0,5567
412,27,0,4369
413,12,0,0707
413,26,0,7979
413,27,0,3333
414,12,0,0350
414,26,0,5087
414,27,0,2456
415,7,0,0073
415,12,0,0664
415,26,0,4797
415,27,0,5055
416,12,0,0161
416,26,0,5806
416,27,0,2903
417,12,0,2272
417,26,0,0909
417,27,0,8181
419,12,0,0833
419,26,0,4629
419,27,0,3796
420,12,0,0625
420,26,0,3125
420,27,0,6718
423,7,0,0156
423,12,0,0312
423,26,0,4062
423,27,0,4843
424,7,0,0081
424,12,0,0448
424,26,0,4135
424,27,0,3523
425,7,0,0105
425,12,0,0317
425,26,0,4920
425,27,0,4814
426,12,0,0125
426,26,0,4309
426,27,0,2635
427,12,0,0740
427,26,0,2962
427,27,0,3703
429,7,0,0086
429,12,0,0144
429,26,0,4479
429,27,0,3612
431,12,0,0238
431,26,0,3095
431,27,0,4047
432,12,0,0136
432,26,0,9726
432,27,0,6301
434,7,0,0697
434,12,0,1395
434,26,0,3255
434,27,0,7441
436,12,0,0751
436,26,0,2857
436,27,0,5037
438,7,0,0083
438,12,0,0614
438,26,0,2940
438,27,0,6063
439,12,0,0108
439,26,0,7065
439,27,0,3478
442,7,0,0212
442,12,0,0661
442,26,0,4468
442,27,0,5910
444,7,0,0083
444,12,0,0416
444,26,0,6
444,27,0,5083
445,12,0,0139
445,26,0,2412
445,27,0,2622
446,12,0,0392
446,26,0,6666
446,27,0,3137
447,12,0,1621
447,26,0,6486
447,27,0,4054
450,7,0,0196
450,12,0,0392
450,26,0,5098
450,27,0,3921
451,7,0,0095
451,12,0,0430
451,26,0,7272
451,27,0,2679
452,12,0,0454
452,26,0,4696
452,27,0,2348
453,7,0,0126
453,12,0,0279
453,26,0,3553
453,27,0,5329
454,7,0,0075
454,12,0,0676
454,26,0,3721
454,27,0,5751
455,12,0,08
455,26,0,52
455,27,0,68
373,25,0,7777
374,24,0,6538
374,25,0,4807
376,24,0,1794
376,25,0,4615
377,24,0,5147
377,25,0,625
378,24,0,1794
378,25,0,3076
382,24,0,1607
382,25,0,1428
385,24,0,4160
385,25,0,5328
386,24,0,1653
386,25,0,2576
388,24,0,2033
388,25,0,4237
390,24,0,0934
390,25,0,7663
391,24,0,5308
391,25,0,5555
392,24,0,2833
392,25,0,3613
393,24,0,1351
393,25,0,3378
396,24,0,1329
396,25,0,1618
398,24,0,3555
398,25,0,5866
400,24,0,4
400,25,0,425
402,24,0,1901
402,25,0,3415
403,24,0,375
403,25,0,4392
406,24,0,3945
406,25,0,5170
407,24,0,1875
407,25,0,5312
408,24,0,2884
408,25,0,3525
409,24,0,2592
409,25,0,4141
411,24,0,2047
411,25,0,2488
412,24,0,2668
412,25,0,2941
413,24,0,2323
413,25,0,1919
414,24,0,6140
414,25,0,4035
415,24,0,2287
415,25,0,3874
416,24,0,1612
416,25,0,4677
417,24,0,1363
417,25,0,3636
419,24,0,3981
419,25,0,3796
420,24,0,3125
420,25,0,3125
